Program/Agency Name,Project Name,Sub-Project Name,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,Total 10 Year,Ward Number,Ward,Category
Transportation Services,LARP P1 (Lawrence-Allen Revitalization Project),2018 Adjustment New Cashflow 2021 to 2023,2600,1113,0,0,0,0,0,0,0,0,3713,8,Eglinton-Lawrence,Growth Related
Transportation Services,LARP P1 (Lawrence-Allen Revitalization Project),2021 Final Year end Adjustment,1576,0,0,0,0,0,0,0,0,0,1576,8,Eglinton-Lawrence,Growth Related
Transportation Services,LARP P1 (Lawrence-Allen Revitalization Project),2022 Commitment Adjustment,-3026,1007,3459,0,0,0,0,0,0,0,1440,8,Eglinton-Lawrence,Growth Related
Transportation Services,LARP P2 (Lawrence-Allen Revitalization Project),2022 Submision,125,500,625,1100,1100,0,0,0,0,0,3450,8,Eglinton-Lawrence,Growth Related
Transportation Services,LARP P3 (Lawrence-Allen Revitalization Project),2022 Submision,0,0,0,0,0,0,0,1500,3000,4500,9000,8,Eglinton-Lawrence,Growth Related
Transportation Services,LED Signal Module Conversion,2020 Adjustment Commitments,3100,0,0,0,0,0,0,0,0,0,3100,CW,City Wide,Service Improvement and Enhancement
Transportation Services,LED Signal Module Conversion,2021 Adjustment Commitments,-1166,0,0,0,0,0,0,0,0,0,-1166,CW,City Wide,Service Improvement and Enhancement
Transportation Services,LED Signal Module Conversion,2022 Commitment Adjustment,-1934,0,0,0,0,0,0,0,0,0,-1934,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Legion Road Extension & Grade Separation,2020 Adjustment Commitments,-11201,0,0,0,0,0,0,0,0,0,-11201,3,Etobicoke-Lakeshore,Growth Related
Transportation Services,Legion Road Extension & Grade Separation,2018 Adjust Cash Flow for 2018 to 2023,11201,0,0,0,0,0,0,0,0,0,11201,3,Etobicoke-Lakeshore,Growth Related
Transportation Services,Legion Road Extension & Grade Separation,2021 Adjustment Commitments,775,0,0,0,0,0,0,0,0,0,775,6,York Centre,Growth Related
Transportation Services,Legion Road Extension & Grade Separation,2022 Commitment Adjustment,0,2800,0,0,0,0,0,0,0,0,2800,6,York Centre,Growth Related
Transportation Services,Liberty Village New Street Project,2020 Property and Detailed Design,11250,11250,11250,11250,0,0,0,0,0,0,45000,10,Spadina-Fort York,Growth Related
Transportation Services,Liberty Village New Street Project,2022 Commitment Adjustment,-11250,11250,0,3701,13351,13351,0,0,0,0,30403,10,Spadina-Fort York,Growth Related
Transportation Services,Local Road Rehabilitation,2018 Adjust - TAMS System,900,700,500,500,550,550,0,0,0,0,3700,CW,City Wide,State of Good Repair
Transportation Services,Local Road Rehabilitation,2017 Recast Capital Budget,553,0,0,0,0,0,0,0,0,0,553,CW,City Wide,State of Good Repair
Transportation Services,Local Road Rehabilitation,2020 Adjustment Commitments,-16703,42269,7829,0,0,0,0,0,0,0,33395,CW,City Wide,State of Good Repair
Transportation Services,Local Road Rehabilitation,2021 Adjustment Commitments,10000,0,35000,43195,0,0,0,0,0,0,88195,CW,City Wide,State of Good Repair
Transportation Services,Local Road Rehabilitation,2021 Final Year end Adjustment,-20612,0,0,0,0,0,0,0,0,0,-20612,CW,City Wide,State of Good Repair
Transportation Services,Local Road Rehabilitation,2022 Commitment Adjustment,23390,11634,10466,0,43519,0,0,0,0,0,89009,CW,City Wide,State of Good Repair
Transportation Services,Local Road Rehabilitation,2023 to 2028 LRR Cash Flow,0,0,0,0,0,44526,64441,65730,67045,68386,310128,CW,City Wide,State of Good Repair
Transportation Services,Local Road Rehabilitation,LRR 2017 to 2022,72472,0,0,0,0,0,0,0,0,0,72472,CW,City Wide,State of Good Repair
Transportation Services,Local Road Rehabilitation,LRR Commitments for 2023 to 2027,0,15397,16205,17029,17870,18102,0,0,0,0,84603,CW,City Wide,State of Good Repair
Transportation Services,Lower Yonge,2021 Adjustment Commitments (Detail Design),3000,0,0,0,0,0,0,0,0,0,3000,10,Spadina-Fort York,Growth Related
Transportation Services,Lower Yonge,2022 Commitment Adjustment,-3000,3000,0,0,0,0,0,0,0,0,0,10,Spadina-Fort York,Growth Related
Transportation Services,Major Pooled Contingency,2020 Adjustment Commitments,0,0,0,2772,2772,2772,0,0,0,0,8316,CW,City Wide,State of Good Repair
Transportation Services,Major Pooled Contingency,2021 Adjustment Commitments,0,0,0,0,0,0,3800,0,0,0,3800,CW,City Wide,State of Good Repair
Transportation Services,Major Pooled Contingency,2022 Adjustment Commitments,1200,1200,1200,1200,1200,1200,1200,5000,5000,5000,23400,CW,City Wide,State of Good Repair
Transportation Services,Major Pooled Contingency,2015 Bridge Lanes Walks Roads 2017 to 2022,4533,0,0,0,0,0,0,0,0,0,4533,CW,City Wide,State of Good Repair
Transportation Services,Major Pooled Contingency,2017 Recast Capital Budget,-733,0,0,0,0,0,0,0,0,0,-733,CW,City Wide,State of Good Repair
Transportation Services,Major Pooled Contingency,2019 Adjustment Commitments,0,2755,2772,0,0,0,0,0,0,0,5527,CW,City Wide,State of Good Repair
Transportation Services,Major Pooled Contingency,2023 - 2027 Bridges Walks Lanes Roads,0,1045,1028,1028,1028,1028,0,0,0,0,5157,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2019 Adjustment Commitments,3242,55653,0,0,0,0,0,0,0,0,58895,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2020 Adjustment Commitments,-11090,-11078,45681,0,0,0,0,0,0,0,23513,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2021 Adjustment Commitments,2600,0,0,46604,0,0,0,0,0,0,49204,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2017 Recast Capital Budget,3801,0,0,0,0,0,0,0,0,0,3801,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2018 Adjustment - TAMS System,900,700,500,500,550,550,0,0,0,0,3700,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2018 MRR Cash Flow for 2023 to 2028,0,0,0,0,0,48736,64441,65730,67045,68386,314338,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2018 MRR Committed Cash Flow 2023 to 2027,0,13091,13353,13620,13892,13892,0,0,0,0,67848,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2021 Final Year end Adjustment,-12000,0,0,0,0,0,0,0,0,0,-12000,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,2022 Commitment Adjustment,0,6000,6000,0,47497,0,0,0,0,0,59497,CW,City Wide,State of Good Repair
Transportation Services,Major Road Rehabilitation,Major Road Rehabilitation 2017 to 2026,60369,0,0,0,0,0,0,0,0,0,60369,CW,City Wide,State of Good Repair
Transportation Services,Mapping and GIS Repository,2019 Submission,365,0,0,0,0,0,0,0,0,0,365,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Mapping and GIS Repository,2021 Adjustment Commitments,158,507,0,0,0,0,0,0,0,0,665,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Metrolinx Additional Infrastructure,Metrolinx Additional Infrastructure,6900,0,0,0,0,0,0,0,0,0,6900,CW,City Wide,Growth Related
Transportation Services,Metrolinx Additional Infrastructure,2021 Adjustment Commitments,3000,0,0,0,0,0,0,0,0,0,3000,CW,City Wide,Growth Related
Transportation Services,Metrolinx Additional Infrastructure,2021 Final Year end Adjustment,-1276,0,0,0,0,0,0,0,0,0,-1276,CW,City Wide,Growth Related
Transportation Services,Metrolinx Additional Infrastructure,2022 Commitment Adjustment,-6624,9270,0,0,0,0,0,0,0,0,2646,CW,City Wide,Growth Related
Transportation Services,Morningside Extension,2021 Adjustment Commitments,1250,0,0,0,0,0,0,0,0,0,1250,CW,City Wide,Growth Related
Transportation Services,Morningside Extension,2022 Commitment Adjustment,-1250,0,1250,0,0,0,0,0,0,0,0,CW,City Wide,Growth Related
Transportation Services,MoveTO,2021 Submission,7177,9247,7448,10491,0,0,0,0,0,0,34363,CW,City Wide,Service Improvement and Enhancement
Transportation Services,MoveTO,2022 Commitment Adjustment,-2177,0,2177,0,0,0,0,0,0,0,0,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,2018-2027 Neighbourhood Improvements,0,0,0,0,2000,2000,2000,0,0,0,6000,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,Grenville and Yonge Street Improvements MM10.10,0,547,0,0,0,0,0,0,0,0,547,13,Toronto Centre,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,2018-2027 Neighourhood Improvements,2000,2000,500,0,0,0,0,0,0,0,4500,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,2022 Commitment Adjustment,0,0,1500,2000,0,0,0,0,0,0,3500,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,C.I. Trent Kelvin Luttrell,0,150,0,0,0,0,0,0,0,0,150,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,MM31.26 Streetscape Improvements St Clair /OConnor,0,50,0,0,0,0,0,0,0,0,50,19,Beaches-East York,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,MM34.7 Breadalbane Street Improvements project,0,500,0,0,0,0,0,0,0,0,500,13,Toronto Centre,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,MM44.36 N.I. George Street Streetscape,316,0,0,0,0,0,0,0,0,0,316,13,Toronto Centre,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,MM44.64 N.I. Ramsden Park Road Streetscape,0,433,0,0,0,0,0,0,0,0,433,11,University-Rosedale,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,N.I. Oriole Parkway,0,334,0,0,0,0,0,0,0,0,334,12,Toronto-St. Pauls,Service Improvement and Enhancement
Transportation Services,New Courthouse Streetscape,Streetscape for the New Courthouse in 2021,0,2500,0,0,0,0,0,0,0,0,2500,13,Toronto Centre,Growth Related
Transportation Services,North York Service Road Extension,2017 Recast Capital Budget,750,1750,0,0,0,0,0,0,0,0,2500,18,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2018 Change In Scope North York Service Extension,2650,-1750,0,0,0,0,0,0,0,0,900,18,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2019 Adjustment Commitments,900,0,0,0,0,0,0,0,0,0,900,18,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2020 Adjustment Commitments,650,0,0,0,0,0,0,0,0,0,650,18,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2021 Adjustment Commitments,0,4200,0,0,0,0,0,0,0,0,4200,18,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2021 Final Year end Adjustment,0,-246,0,0,0,0,0,0,0,0,-246,18,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2022 Commitment Adjustment,-4550,800,4000,0,0,0,0,0,0,0,250,18,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,MM.44.47 NY Service Rd Ext Property (Bonnington),0,4879,0,0,0,0,0,0,0,0,4879,18,Willowdale,Growth Related
Transportation Services,Pedestrain Lighting,2021 Submission,0,800,0,0,0,0,0,0,0,0,800,CW,City Wide,Health and Safety
Transportation Services,Pedestrian Safety and Infrastructure Programs,2020 Adjustment Commitments,779,790,0,0,0,0,0,0,0,0,1569,CW,City Wide,Health and Safety
Transportation Services,Pedestrian Safety and Infrastructure Programs,2021 Adjustment Commitments,-779,-790,0,0,0,0,0,0,0,0,-1569,CW,City Wide,Health and Safety
Transportation Services,Peel Gladstone,2021 Adjustment Commitments,3300,0,0,0,0,0,0,0,0,0,3300,9,Davenport,Growth Related
Transportation Services,Peel Gladstone,2022 Commitment Adjustment,-1800,1800,0,0,0,0,0,0,0,0,0,9,Davenport,Growth Related
Transportation Services,Port Union Road,2018 Adjust Cash Flow for 2018 to 2021,-29,2029,0,0,0,0,0,0,0,0,2000,25,Scarborough-Rouge Park,Growth Related
Transportation Services,Port Union Road,2019 Adjustment Commitments,3250,2100,0,0,0,0,0,0,0,0,5350,25,Scarborough-Rouge Park,Growth Related
Transportation Services,Port Union Road,2020 Adjustment Commitments,1594,94,0,0,0,0,0,0,0,0,1688,25,Scarborough-Rouge Park,Growth Related
Transportation Services,Port Union Road,2021 Adjustment Commitments,0,300,0,0,0,0,0,0,0,0,300,25,Scarborough-Rouge Park,Growth Related
Transportation Services,Port Union Road,2021 Final Year end Adjustment,185,0,0,0,0,0,0,0,0,0,185,25,Scarborough-Rouge Park,Growth Related
Transportation Services,Progress Ave and McCowan Road Reconfiguration,2022 Commitment Adjustment,0,0,0,0,0,29700,0,0,0,0,29700,CW,City Wide,Growth Related
Transportation Services,Rean to Kenaston New Road,2020 Adjustment Commitments,-2500,0,0,0,0,0,0,0,0,0,-2500,17,Don Valley North,Growth Related
Transportation Services,Rean to Kenaston New Road,2021 Adjustment Commitments,4340,0,0,0,0,0,0,0,0,0,4340,17,Don Valley North,Growth Related
Transportation Services,Rean to Kenaston New Road,Property Acquisition,-1790,4300,0,0,0,0,0,0,0,0,2510,18,Willowdale,Growth Related
Transportation Services,Retaining Walls Rehabilitation,2020 Adjustment Commitments,1380,0,0,0,0,0,0,0,0,0,1380,CW,City Wide,State of Good Repair
Transportation Services,Retaining Walls Rehabilitation,2021 Adjustment Commitments,0,1400,1421,0,0,0,0,0,0,0,2821,CW,City Wide,State of Good Repair
Transportation Services,Retaining Walls Rehabilitation,2022 Commitment Adjustment,-300,4500,4500,0,0,0,0,0,0,0,8700,CW,City Wide,State of Good Repair
Transportation Services,Road Safety Plan (LGSI and SCSPEA),2020 Adjustment Commitments,16705,16205,13705,0,0,0,0,0,0,0,46615,CW,City Wide,Health and Safety
Transportation Services,Road Safety Plan (LGSI and SCSPEA),2021 Adjustment Commitments,0,2000,5406,0,0,0,0,0,0,0,7406,CW,City Wide,Health and Safety
Transportation Services,Road Safety Plan (LGSI and SCSPEA),2022 Adjustment Commitments- plan,0,0,0,1461,1483,1508,1535,1566,1597,1629,10779,CW,City Wide,Health and Safety
Transportation Services,Road Safety Plan (LGSI and SCSPEA),2022 Adjustment Commitments,-6705,1418,8905,0,0,0,0,0,0,0,3618,CW,City Wide,Health and Safety
Transportation Services,Rockcliffe Flood Mitigation,2019 Submission (Plan),0,4699,14095,14095,2111,0,0,0,0,0,35000,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Rockcliffe Flood Mitigation,Rockcliffe Additional Needs for Jane St,0,0,0,0,12584,0,0,0,0,0,12584,CW,City Wide,Service Improvement and Enhancement
Transportation Services,Rockcliffe Flood Mitigation,Rockcliffe Symes Road Culvert,0,866,3896,3896,0,0,0,0,0,0,8658,CW,City Wide,Service Improvement and Enhancement
Transportation Services,RSP Accessible Pedestrian Signals,2017 to 2026 Accessible Pedestrian Signals,810,810,810,810,0,1274,1274,1274,1274,1274,9610,CW,City Wide,Health and Safety
Transportation Services,RSP Accessible Pedestrian Signals,2018 Adjustment,-810,-810,-810,-810,0,0,0,0,0,0,-3240,CW,City Wide,Health and Safety
Transportation Services,RSP Accessible Pedestrian Signals,2020 Adjustment Commitments,235,0,0,0,0,0,0,0,0,0,235,CW,City Wide,Health and Safety
Transportation Services,RSP Accessible Pedestrian Signals,2022 Adjustment Commitments,-925,-42,-216,1274,1274,0,0,0,0,0,1365,CW,City Wide,Health and Safety
Transportation Services,RSP Accessible Pedestrian Signals,Adjust Funding - 2017 to  2025,0,300,0,-1490,0,0,0,0,0,0,-1190,CW,City Wide,Health and Safety
Transportation Services,RSP Accessible Pedestrian Signals,Increase Funding - 2017 to  2025,1490,1490,1490,1490,0,0,0,0,0,0,5960,CW,City Wide,Health and Safety
Transportation Services,RSP Missing Link Sidewalk,2019 Adjustment Plan,0,0,0,0,0,1600,1600,1600,1600,1600,8000,CW,City Wide,Health and Safety
Transportation Services,RSP Missing Link Sidewalk,2018 adjustment Commitment,2400,0,0,0,0,0,0,0,0,0,2400,CW,City Wide,Health and Safety
Transportation Services,RSP Missing Link Sidewalk,2020 Adjustment Commitments,0,2000,2000,0,0,0,0,0,0,0,4000,CW,City Wide,Health and Safety
Transportation Services,RSP Missing Link Sidewalk,2022 Adjustment Commitments,-400,400,0,1600,1600,0,0,0,0,0,3200,CW,City Wide,Health and Safety
Transportation Services,RSP New Traffic Control Signals / Devices,2020 Adjustment Commitments,4350,2180,2180,0,0,0,0,0,0,0,8710,CW,City Wide,Health and Safety
Transportation Services,RSP New Traffic Control Signals / Devices,2021 Adjustment Commitments,9601,14080,320,0,0,0,0,0,0,0,24001,CW,City Wide,Health and Safety
Transportation Services,RSP New Traffic Control Signals / Devices,2022 Adjustment Commitments,-6951,0,6951,0,0,0,0,0,0,0,0,CW,City Wide,Health and Safety
Transportation Services,RSP Traffic Calming,2019 Adjustment - Plan,0,0,0,0,0,328,328,328,328,328,1640,CW,City Wide,Health and Safety
Transportation Services,RSP Traffic Calming,2020 Adjustment Commitments,360,360,560,0,0,0,0,0,0,0,1280,CW,City Wide,Health and Safety
Transportation Services,RSP Traffic Calming,2022 Adjustment Commitments,0,0,0,328,328,0,0,0,0,0,656,CW,City Wide,Health and Safety
Transportation Services,RSP Traffic Signals Major Modifications,2019 Adjustments Plan,0,0,0,0,0,384,384,384,384,228,1764,CW,City Wide,Health and Safety
Transportation Services,RSP Traffic Signals Major Modifications,2020 Adjustment Commitments,490,490,630,0,0,0,0,0,0,0,1610,CW,City Wide,Health and Safety
Transportation Services,RSP Traffic Signals Major Modifications,2022 Adjustment Commitments,-262,262,0,384,384,0,0,0,0,0,768,CW,City Wide,Health and Safety
Transportation Services,RSP Transportation Safety & Local Improvement,2020 Adjustment Commitments,760,1418,1439,0,0,0,0,0,0,0,3617,CW,City Wide,Health and Safety
Transportation Services,RSP Transportation Safety & Local Improvement,2022 Adjustment Commitments,-760,-1418,-1439,0,0,0,0,0,0,0,-3617,CW,City Wide,Health and Safety
Transportation Services,Scarlett/St Clair/Dundas,2016 to 2021,2408,0,0,0,0,0,0,0,0,0,2408,CW,City Wide,Growth Related
Transportation Services,Scarlett/St Clair/Dundas,2017 Recast Capital Budget,8000,0,0,0,0,0,0,0,0,0,8000,CW,City Wide,Growth Related
